Observed,strata,Date,Time,Long,Lat,heightAboveMsl
1,450,01/02/2002,01:00:00,-115.80949,52.14098,1633
1,451,01/02/2002,03:00:00,-115.80915,52.14145,1636
1,452,01/02/2002,05:00:00,-115.80918,52.14146,1636
1,453,01/02/2002,07:00:00,-115.80782,52.14003,1636
1,454,01/02/2002,09:00:00,-115.80797,52.13872,1614
1,455,01/02/2002,11:00:00,-115.80804,52.13868,1630
1,456,01/02/2002,13:00:00,-115.8069,52.13816,1628
1,457,01/02/2002,15:00:00,-115.80803,52.138,1618
1,458,01/02/2002,17:00:00,-115.80813,52.13844,1618
1,459,01/02/2002,19:00:00,-115.81905,52.13717,1701
1,460,01/02/2002,21:00:00,-115.81962,52.13713,1701
1,461,02/02/2002,01:00:00,-115.8248,52.13286,1721
1,462,02/02/2002,03:00:00,-115.82518,52.13254,1732
1,463,02/02/2002,05:00:00,-115.82512,52.13268,1732
1,464,02/02/2002,07:00:00,-115.8225,52.13251,1732
1,465,02/02/2002,09:00:00,-115.82246,52.13194,1732
1,466,02/02/2002,11:00:00,-115.8226,52.13254,1732
1,467,02/02/2002,13:00:00,-115.82262,52.13094,1685
1,468,02/02/2002,15:00:00,-115.82269,52.13103,1688
1,469,02/02/2002,17:00:00,-115.82386,52.13204,1688
1,470,02/02/2002,19:00:00,-115.82374,52.13203,1713
1,471,02/02/2002,21:00:00,-115.83536,52.13566,1793
1,472,02/02/2002,23:01:00,-115.83591,52.13416,1793
1,473,03/02/2002,01:02:00,-115.83475,52.12822,1791
1,474,03/02/2002,03:01:00,-115.83886,52.13116,1792
1,475,03/02/2002,05:01:00,-115.8386,52.13141,1769
1,476,03/02/2002,07:00:00,-115.8375,52.13052,1760
1,477,03/02/2002,09:00:00,-115.83644,52.13226,1761
1,478,03/02/2002,11:00:00,-115.83632,52.13245,1761
1,479,03/02/2002,13:00:00,-115.83719,52.13668,1795
1,480,03/02/2002,15:00:00,-115.83757,52.137,1797
1,481,03/02/2002,17:01:00,-115.8391,52.1355,1797
1,482,03/02/2002,19:00:00,-115.84537,52.13198,1751
1,483,03/02/2002,21:00:00,-115.84828,52.13095,1751
1,484,03/02/2002,23:00:00,-115.85783,52.13077,1751
1,485,04/02/2002,01:01:00,-115.85748,52.13455,1752
1,486,04/02/2002,03:00:00,-115.85631,52.13782,1753
1,487,04/02/2002,05:00:00,-115.85653,52.13773,1719
1,488,04/02/2002,07:01:00,-115.85488,52.13725,1717
1,489,04/02/2002,11:00:00,-115.85518,52.13727,1717
1,490,04/02/2002,13:01:00,-115.85429,52.13783,1717
1,491,04/02/2002,15:00:00,-115.85408,52.13801,1717
1,492,04/02/2002,17:01:00,-115.85062,52.14066,1719
1,493,04/02/2002,23:01:00,-115.84548,52.13955,1823
1,494,05/02/2002,01:00:00,-115.84833,52.13926,1837
1,495,05/02/2002,03:00:00,-115.85631,52.13683,1837
1,496,05/02/2002,05:00:00,-115.85517,52.1373,1837
1,497,05/02/2002,09:00:00,-115.85662,52.13683,1837
1,498,05/02/2002,13:01:00,-115.85821,52.13535,1837
1,499,05/02/2002,15:01:00,-115.8587,52.13604,1732
1,500,05/02/2002,17:02:00,-115.85975,52.13793,1724
1,501,05/02/2002,19:01:00,-115.85986,52.13755,1724
1,502,06/02/2002,03:01:00,-115.85934,52.13437,1724
1,503,06/02/2002,05:00:00,-115.85912,52.13439,1719
1,504,06/02/2002,13:00:00,-115.85759,52.13533,1675
1,505,06/02/2002,15:01:00,-115.85723,52.13547,1675
1,506,06/02/2002,17:00:00,-115.85694,52.13858,1675
1,507,06/02/2002,19:00:00,-115.85654,52.13935,1675
1,508,06/02/2002,21:00:00,-115.85614,52.13909,1675
1,509,06/02/2002,23:00:00,-115.85631,52.13921,1757
1,510,07/02/2002,01:00:00,-115.85518,52.13978,1758
1,511,07/02/2002,03:00:00,-115.85491,52.1398,1774
1,512,07/02/2002,05:00:00,-115.85473,52.13974,1774
1,513,07/02/2002,07:01:00,-115.85499,52.1396,1774
1,514,07/02/2002,09:00:00,-115.85509,52.13962,1774
1,515,07/02/2002,11:01:00,-115.85575,52.14013,1774
1,516,07/02/2002,13:00:00,-115.85578,52.14013,1764
1,517,07/02/2002,15:00:00,-115.85579,52.14004,1764
1,518,07/02/2002,17:00:00,-115.85575,52.14001,1764
1,519,07/02/2002,19:00:00,-115.85627,52.14005,1762
1,520,07/02/2002,21:00:00,-115.8575,52.13985,1762
1,521,07/02/2002,23:00:00,-115.85554,52.13819,1745
1,522,08/02/2002,01:00:00,-115.85463,52.13978,1752
1,523,08/02/2002,03:00:00,-115.85431,52.13972,1752
1,524,08/02/2002,05:00:00,-115.8547,52.13947,1752
1,525,08/02/2002,07:00:00,-115.85388,52.13943,1752
1,526,08/02/2002,09:00:00,-115.85494,52.13966,1752
1,527,08/02/2002,11:01:00,-115.8557,52.13938,1752
1,528,08/02/2002,13:00:00,-115.85558,52.13945,1761
1,529,08/02/2002,15:00:00,-115.85618,52.13934,1762
1,530,08/02/2002,17:01:00,-115.85388,52.14547,1763
1,531,08/02/2002,19:00:00,-115.8567,52.14519,1763
1,532,08/02/2002,21:01:00,-115.85345,52.14802,1764
1,533,08/02/2002,23:00:00,-115.84378,52.15288,1916
1,534,09/02/2002,01:00:00,-115.84416,52.15262,1916
1,535,09/02/2002,03:00:00,-115.844,52.15287,1913
1,536,09/02/2002,05:01:00,-115.84506,52.15146,1913
1,537,09/02/2002,07:00:00,-115.84812,52.15165,1913
1,538,09/02/2002,09:01:00,-115.84861,52.15178,1913
1,539,09/02/2002,11:00:00,-115.84976,52.1532,1913
1,540,09/02/2002,13:00:00,-115.84957,52.15335,1913
1,541,09/02/2002,15:00:00,-115.84508,52.1541,1913
1,542,09/02/2002,17:01:00,-115.84232,52.15108,1913
1,543,09/02/2002,19:00:00,-115.84356,52.15131,1896
1,544,09/02/2002,21:02:00,-115.85389,52.14567,1893
1,545,09/02/2002,23:00:00,-115.85566,52.13928,1766
1,546,10/02/2002,01:00:00,-115.85681,52.13907,1766
1,547,10/02/2002,03:00:00,-115.85759,52.13804,1766
1,548,10/02/2002,05:00:00,-115.85755,52.13799,1766
1,549,10/02/2002,07:00:00,-115.85587,52.13871,1766
1,550,10/02/2002,09:00:00,-115.85466,52.13934,1766
1,551,10/02/2002,11:00:00,-115.85533,52.13892,1777
1,552,10/02/2002,13:00:00,-115.85531,52.13924,1762
1,553,10/02/2002,15:00:00,-115.85609,52.13792,1762
1,554,10/02/2002,17:00:00,-115.85045,52.13469,1759
1,555,10/02/2002,19:00:00,-115.85037,52.13507,1758
1,556,10/02/2002,21:00:00,-115.85514,52.13492,1751
1,557,10/02/2002,23:00:00,-115.8547,52.13467,1739
1,558,11/02/2002,01:00:00,-115.85081,52.13523,1777
1,559,11/02/2002,03:00:00,-115.85074,52.13529,1767
1,560,11/02/2002,05:00:00,-115.85177,52.13522,1767
1,561,11/02/2002,07:01:00,-115.85536,52.13543,1767
1,562,11/02/2002,09:01:00,-115.85655,52.13725,1767
1,563,11/02/2002,11:01:00,-115.85685,52.13724,1767
1,564,11/02/2002,15:00:00,-115.85563,52.14113,1767
1,565,11/02/2002,17:02:00,-115.85706,52.14367,1770
1,566,11/02/2002,19:02:00,-115.85978,52.14285,1768
1,567,11/02/2002,21:00:00,-115.86281,52.14294,1725
1,568,11/02/2002,23:00:00,-115.86296,52.14313,1727
1,569,12/02/2002,03:00:00,-115.85794,52.14413,1727
1,570,12/02/2002,05:00:00,-115.85914,52.14424,1727
1,571,12/02/2002,07:01:00,-115.8567,52.14404,1727
1,572,12/02/2002,11:00:00,-115.85664,52.14301,1727
1,573,12/02/2002,13:02:00,-115.85635,52.14471,1727
1,574,12/02/2002,15:00:00,-115.85576,52.1447,1727
1,575,12/02/2002,17:01:00,-115.85526,52.14728,1727
1,576,12/02/2002,19:00:00,-115.8618,52.14273,1734
1,577,12/02/2002,21:01:00,-115.85964,52.1416,1734
1,578,13/02/2002,01:00:00,-115.85498,52.13956,1734
1,579,13/02/2002,03:00:00,-115.85579,52.13967,1766
1,580,13/02/2002,05:00:00,-115.85573,52.1396,1766
1,581,13/02/2002,07:00:00,-115.85521,52.1397,1766
1,582,13/02/2002,09:02:00,-115.85191,52.14447,1766
1,583,13/02/2002,11:01:00,-115.85333,52.14518,1766
1,584,13/02/2002,13:00:00,-115.85399,52.14543,1766
1,585,13/02/2002,15:01:00,-115.85697,52.14652,1767
1,586,13/02/2002,17:01:00,-115.85813,52.14819,1817
1,587,13/02/2002,23:00:00,-115.86094,52.1502,1818
1,588,14/02/2002,01:00:00,-115.86318,52.14997,1817
1,589,14/02/2002,03:01:00,-115.86209,52.14818,1809
1,590,14/02/2002,05:00:00,-115.86201,52.14813,1809
1,591,14/02/2002,07:01:00,-115.86151,52.14902,1809
1,592,14/02/2002,13:00:00,-115.80769,52.10664,1805
1,593,14/02/2002,15:00:00,-115.8099,52.10636,1744
1,594,14/02/2002,17:00:00,-115.81007,52.10984,1744
1,595,14/02/2002,19:00:00,-115.80941,52.10868,1743
1,596,14/02/2002,21:00:00,-115.81394,52.11006,1744
1,597,14/02/2002,23:00:00,-115.8153,52.1092,1743
1,598,15/02/2002,01:01:00,-115.80902,52.10653,1743
1,599,15/02/2002,03:01:00,-115.80315,52.10024,1743
1,600,15/02/2002,05:00:00,-115.79749,52.10089,1654
1,601,15/02/2002,07:00:00,-115.79862,52.10019,1654
1,602,15/02/2002,09:00:00,-115.77215,52.10828,1655
1,603,15/02/2002,11:01:00,-115.77289,52.11023,1655
1,604,15/02/2002,13:00:00,-115.77448,52.10714,1654
1,605,15/02/2002,15:00:00,-115.77377,52.10861,1654
1,606,15/02/2002,19:01:00,-115.7739,52.10851,1654
1,607,15/02/2002,21:00:00,-115.77444,52.10898,1654
1,608,15/02/2002,23:00:00,-115.77458,52.10758,1654
1,609,16/02/2002,03:00:00,-115.77393,52.10695,1654
1,610,16/02/2002,05:00:00,-115.77356,52.10692,1654
1,611,16/02/2002,07:00:00,-115.77201,52.10701,1654
1,612,16/02/2002,09:00:00,-115.77327,52.10836,1654
1,613,16/02/2002,11:01:00,-115.77564,52.10692,1599
1,614,16/02/2002,13:00:00,-115.77377,52.10731,1558
1,615,16/02/2002,15:00:00,-115.77377,52.10729,1558
1,616,16/02/2002,17:00:00,-115.77123,52.10907,1558
1,617,16/02/2002,21:00:00,-115.77157,52.10882,1579
1,618,16/02/2002,23:01:00,-115.77392,52.10803,1579
1,619,17/02/2002,01:01:00,-115.77443,52.1077,1579
1,620,17/02/2002,03:00:00,-115.77326,52.10712,1579
1,621,17/02/2002,05:00:00,-115.77491,52.10777,1550
1,622,17/02/2002,07:00:00,-115.77378,52.107,1550
1,623,17/02/2002,09:00:00,-115.77384,52.10721,1550
1,624,17/02/2002,11:02:00,-115.77505,52.10776,1550
1,625,17/02/2002,13:01:00,-115.77433,52.10802,1550
1,626,17/02/2002,15:00:00,-115.77404,52.10722,1546
1,627,17/02/2002,17:00:00,-115.77405,52.10912,1546
1,628,17/02/2002,19:00:00,-115.77307,52.10936,1546
1,629,17/02/2002,21:01:00,-115.77401,52.10836,1547
1,630,17/02/2002,23:00:00,-115.77536,52.10793,1546
1,631,18/02/2002,01:01:00,-115.7748,52.10782,1546
1,632,18/02/2002,03:00:00,-115.77363,52.10717,1546
1,633,18/02/2002,05:00:00,-115.77395,52.10724,1546
1,634,18/02/2002,07:00:00,-115.77398,52.10736,1546
1,635,18/02/2002,09:00:00,-115.7739,52.10719,1546
1,636,18/02/2002,11:01:00,-115.77392,52.10751,1546
1,637,18/02/2002,13:00:00,-115.77379,52.10727,1546
1,638,18/02/2002,15:01:00,-115.77474,52.10771,1546
1,639,18/02/2002,17:00:00,-115.77374,52.10736,1546
1,640,18/02/2002,19:01:00,-115.77355,52.10756,1546
1,641,18/02/2002,21:00:00,-115.77445,52.10806,1546
1,642,18/02/2002,23:00:00,-115.7789,52.10771,1546
1,643,19/02/2002,01:00:00,-115.80185,52.10174,1545
1,644,19/02/2002,03:00:00,-115.80046,52.10094,1549
1,645,19/02/2002,05:00:00,-115.80001,52.10089,1555
1,646,19/02/2002,07:01:00,-115.80301,52.09863,1558
1,647,19/02/2002,09:01:00,-115.80182,52.10199,1558
1,648,19/02/2002,11:00:00,-115.80152,52.10186,1564
1,649,19/02/2002,13:00:00,-115.79828,52.10234,1569
1,650,19/02/2002,15:00:00,-115.79742,52.10362,1573
1,651,19/02/2002,17:00:00,-115.79811,52.10367,1585
1,652,19/02/2002,19:00:00,-115.79691,52.10315,1584
1,653,19/02/2002,21:00:00,-115.79613,52.10361,1586
1,654,19/02/2002,23:00:00,-115.80353,52.10078,1586
1,655,20/02/2002,01:00:00,-115.80174,52.10083,1581
1,656,20/02/2002,03:00:00,-115.79946,52.09995,1581
1,657,20/02/2002,05:00:00,-115.79958,52.09994,1573
1,658,20/02/2002,07:00:00,-115.7983,52.10051,1573
1,659,20/02/2002,09:00:00,-115.79835,52.10234,1573
1,660,20/02/2002,11:00:00,-115.79747,52.10315,1588
1,661,20/02/2002,13:00:00,-115.79687,52.10408,1588
1,662,20/02/2002,15:00:00,-115.7968,52.10413,1581
1,663,20/02/2002,17:00:00,-115.79837,52.10229,1580
1,664,20/02/2002,19:02:00,-115.81219,52.10146,1580
1,665,20/02/2002,21:00:00,-115.81215,52.10138,1580
1,666,20/02/2002,23:01:00,-115.81778,52.09728,1580
1,667,21/02/2002,01:00:00,-115.82051,52.09848,1581
1,668,21/02/2002,03:00:00,-115.82198,52.09963,1582
1,669,21/02/2002,05:00:00,-115.82205,52.09975,1582
1,670,21/02/2002,07:00:00,-115.82033,52.10041,1582
1,671,21/02/2002,09:00:00,-115.82297,52.09944,1595
1,672,21/02/2002,11:00:00,-115.82337,52.09953,1593
1,673,21/02/2002,13:00:00,-115.82302,52.1009,1594
1,674,21/02/2002,15:01:00,-115.82265,52.10189,1583
1,675,21/02/2002,17:01:00,-115.82197,52.09721,1583
1,676,21/02/2002,19:00:00,-115.8258,52.09733,1590
1,677,21/02/2002,21:00:00,-115.81066,52.10362,1589
1,678,21/02/2002,23:00:00,-115.80719,52.10256,1598
1,679,22/02/2002,03:00:00,-115.8016,52.10188,1582
1,680,22/02/2002,05:00:00,-115.80161,52.10157,1582
1,681,22/02/2002,07:00:00,-115.80465,52.09912,1582
1,682,22/02/2002,09:00:00,-115.80053,52.10078,1583
1,683,22/02/2002,11:00:00,-115.80089,52.10066,1583
1,684,22/02/2002,13:01:00,-115.79963,52.10138,1583
1,685,22/02/2002,15:00:00,-115.79556,52.10321,1583
1,686,22/02/2002,19:00:00,-115.80012,52.10516,1584
1,687,22/02/2002,21:00:00,-115.80273,52.10554,1584
1,688,22/02/2002,23:01:00,-115.80332,52.1133,1584
1,689,23/02/2002,01:00:00,-115.80897,52.1141,1584
1,690,23/02/2002,03:00:00,-115.80948,52.11318,1584
1,691,23/02/2002,05:00:00,-115.81041,52.11348,1675
1,692,23/02/2002,07:00:00,-115.81502,52.10922,1675
1,693,23/02/2002,09:01:00,-115.80453,52.109,1670
1,694,23/02/2002,11:00:00,-115.80435,52.10805,1597
1,695,23/02/2002,13:00:00,-115.79944,52.10346,1570
1,696,23/02/2002,15:00:00,-115.80092,52.10319,1570
1,697,23/02/2002,17:00:00,-115.79864,52.10362,1572
1,698,23/02/2002,19:00:00,-115.80083,52.10525,1572
1,699,23/02/2002,21:00:00,-115.80074,52.10519,1587
1,700,23/02/2002,23:01:00,-115.79385,52.10444,1587
1,701,24/02/2002,01:00:00,-115.78984,52.1055,1587
1,702,24/02/2002,03:00:00,-115.7905,52.10607,1567
1,703,24/02/2002,05:00:00,-115.78966,52.10554,1567
1,704,24/02/2002,07:01:00,-115.79051,52.1064,1567
1,705,24/02/2002,09:02:00,-115.79051,52.10638,1576
1,706,24/02/2002,11:00:00,-115.79057,52.10638,1576
1,707,24/02/2002,13:00:00,-115.79116,52.10613,1563
1,708,24/02/2002,15:00:00,-115.79274,52.10509,1566
1,709,24/02/2002,17:00:00,-115.80035,52.1008,1566
1,710,24/02/2002,19:00:00,-115.80094,52.10064,1567
1,711,24/02/2002,21:00:00,-115.80416,52.10226,1575
1,712,24/02/2002,23:00:00,-115.80282,52.10352,1562
1,713,25/02/2002,01:00:00,-115.80093,52.10324,1583
1,714,25/02/2002,03:00:00,-115.79786,52.10353,1571
1,715,25/02/2002,05:00:00,-115.79706,52.10309,1579
1,716,25/02/2002,07:00:00,-115.79894,52.10359,1579
1,717,25/02/2002,09:01:00,-115.79888,52.10368,1579
1,718,25/02/2002,13:00:00,-115.80038,52.10074,1566
1,719,25/02/2002,15:00:00,-115.80013,52.1008,1566
1,720,25/02/2002,17:00:00,-115.80018,52.10076,1566
1,721,25/02/2002,19:00:00,-115.7988,52.10127,1566
1,722,25/02/2002,21:00:00,-115.79872,52.10123,1585
1,723,25/02/2002,23:01:00,-115.80102,52.09841,1589
1,724,26/02/2002,01:00:00,-115.80629,52.09926,1589
1,725,26/02/2002,03:00:00,-115.80453,52.10094,1589
1,726,26/02/2002,05:00:00,-115.80461,52.10097,1577
1,727,26/02/2002,07:00:00,-115.80603,52.10041,1577
1,728,26/02/2002,11:00:00,-115.80545,52.10097,1577
1,729,26/02/2002,13:00:00,-115.81494,52.10321,1577
1,730,26/02/2002,15:01:00,-115.83177,52.1075,1577
1,731,26/02/2002,17:00:00,-115.83424,52.10882,1577
1,732,26/02/2002,19:01:00,-115.83211,52.1084,1577
1,733,26/02/2002,21:00:00,-115.83179,52.10699,1577
1,734,26/02/2002,23:01:00,-115.83141,52.10689,1607
1,735,27/02/2002,03:00:00,-115.83479,52.10312,1606
1,736,27/02/2002,05:00:00,-115.83483,52.10307,1608
1,737,27/02/2002,07:02:00,-115.84204,52.10333,1608
1,738,27/02/2002,09:01:00,-115.84289,52.10554,1608
1,739,27/02/2002,11:01:00,-115.84262,52.10528,1608
1,740,27/02/2002,13:00:00,-115.83911,52.1074,1608
1,741,27/02/2002,15:00:00,-115.83956,52.10678,1608
1,742,27/02/2002,17:02:00,-115.83592,52.10465,1608
1,743,27/02/2002,19:00:00,-115.83577,52.10424,1659
1,744,27/02/2002,21:00:00,-115.83464,52.10383,1658
1,745,27/02/2002,23:00:00,-115.83266,52.10319,1658
1,746,28/02/2002,03:00:00,-115.8278,52.10006,1595
1,747,28/02/2002,05:00:00,-115.82793,52.10011,1595
1,748,28/02/2002,07:00:00,-115.8264,52.10064,1595
1,749,28/02/2002,09:00:00,-115.82664,52.10077,1597
1,750,28/02/2002,11:00:00,-115.82664,52.10062,1597
1,751,28/02/2002,13:00:00,-115.82297,52.10072,1587
1,752,28/02/2002,15:00:00,-115.8295,52.09056,1586
1,753,28/02/2002,17:01:00,-115.83058,52.09184,1586
1,754,28/02/2002,19:00:00,-115.82943,52.09148,1606
1,755,28/02/2002,21:00:00,-115.82893,52.09311,1606
1,756,28/02/2002,23:01:00,-115.83175,52.09157,1605
1,757,01/03/2002,01:01:00,-115.82415,52.09454,1605
1,758,01/03/2002,03:00:00,-115.82837,52.09156,1592
1,759,01/03/2002,05:01:00,-115.82947,52.09052,1592
1,760,01/03/2002,07:00:00,-115.82957,52.09061,1593
1,761,01/03/2002,09:01:00,-115.82823,52.09219,1593
1,762,01/03/2002,11:01:00,-115.8277,52.09198,1593
1,763,01/03/2002,13:00:00,-115.82943,52.09061,1592
1,764,01/03/2002,15:00:00,-115.82956,52.0905,1592
1,765,01/03/2002,17:00:00,-115.8306,52.09132,1593
1,766,01/03/2002,19:01:00,-115.83134,52.09132,1593
1,767,01/03/2002,21:01:00,-115.83112,52.09137,1593
1,768,02/03/2002,01:00:00,-115.83221,52.09018,1592
1,769,02/03/2002,03:00:00,-115.84802,52.08568,1592
1,770,02/03/2002,05:00:00,-115.85486,52.08396,1592
1,771,02/03/2002,07:00:00,-115.85589,52.08383,1592
1,772,02/03/2002,09:01:00,-115.85606,52.0834,1617
1,773,02/03/2002,11:00:00,-115.85673,52.08325,1607
1,774,02/03/2002,13:00:00,-115.85639,52.08342,1607
1,775,02/03/2002,15:01:00,-115.85674,52.08324,1608
1,776,02/03/2002,17:00:00,-115.85706,52.08335,1616
1,777,02/03/2002,19:00:00,-115.8572,52.0834,1616
1,778,02/03/2002,21:00:00,-115.85704,52.0833,1616
1,779,02/03/2002,23:00:00,-115.85717,52.08326,1616
1,780,03/03/2002,01:02:00,-115.85707,52.08292,1616
1,781,03/03/2002,03:00:00,-115.85663,52.08322,1615
1,782,03/03/2002,05:01:00,-115.85702,52.0833,1606
1,783,03/03/2002,07:00:00,-115.85693,52.08323,1611
1,784,03/03/2002,09:01:00,-115.85761,52.08351,1611
1,785,03/03/2002,11:00:00,-115.85716,52.08337,1611
1,786,03/03/2002,13:00:00,-115.8572,52.08334,1611
1,787,03/03/2002,15:00:00,-115.85718,52.08337,1611
1,788,03/03/2002,17:00:00,-115.85629,52.08355,1611
1,789,03/03/2002,21:02:00,-115.85486,52.08363,1611
1,790,03/03/2002,23:01:00,-115.85644,52.0833,1611
1,791,04/03/2002,01:01:00,-115.85735,52.08362,1611
1,792,04/03/2002,03:00:00,-115.85678,52.08325,1615
1,793,04/03/2002,05:00:00,-115.85683,52.08329,1615
1,794,04/03/2002,07:00:00,-115.85639,52.08346,1615
1,795,04/03/2002,09:00:00,-115.86283,52.08412,1615
1,796,04/03/2002,11:00:00,-115.86128,52.08529,1619
1,797,04/03/2002,13:00:00,-115.86166,52.08476,1609
1,798,04/03/2002,15:00:00,-115.86261,52.08425,1628
1,799,04/03/2002,17:00:00,-115.85053,52.09309,1630
1,800,04/03/2002,19:00:00,-115.85029,52.09307,1630
1,801,04/03/2002,21:00:00,-115.85045,52.09307,1630
1,802,05/03/2002,01:02:00,-115.84924,52.09006,1630
1,803,05/03/2002,03:00:00,-115.85207,52.08435,1622
1,804,05/03/2002,05:00:00,-115.85393,52.08417,1619
1,805,05/03/2002,07:00:00,-115.8513,52.0843,1619
1,806,05/03/2002,09:00:00,-115.85094,52.08427,1619
1,807,05/03/2002,11:00:00,-115.84999,52.08409,1602
1,808,05/03/2002,13:00:00,-115.85036,52.08401,1604
1,809,05/03/2002,15:00:00,-115.84953,52.08393,1606
1,810,05/03/2002,17:00:00,-115.84984,52.08433,1606
1,811,05/03/2002,19:00:00,-115.84984,52.08434,1611
1,812,05/03/2002,21:00:00,-115.85033,52.08419,1611
1,813,05/03/2002,23:00:00,-115.85041,52.08411,1595
1,814,06/03/2002,01:00:00,-115.85133,52.08435,1595
1,815,06/03/2002,03:00:00,-115.85301,52.08452,1595
1,816,06/03/2002,05:00:00,-115.85311,52.08452,1614
1,817,06/03/2002,07:00:00,-115.85821,52.08348,1619
1,818,06/03/2002,09:00:00,-115.85825,52.08353,1619
1,819,06/03/2002,11:00:00,-115.85895,52.08361,1618
1,820,06/03/2002,13:00:00,-115.85895,52.0836,1618
1,821,06/03/2002,15:01:00,-115.85864,52.09137,1614
1,822,06/03/2002,17:00:00,-115.8573,52.0921,1617
1,823,06/03/2002,19:00:00,-115.85532,52.10169,1617
1,824,06/03/2002,23:00:00,-115.85524,52.10216,1654
1,825,07/03/2002,01:00:00,-115.85484,52.10212,1654
1,826,07/03/2002,03:00:00,-115.8552,52.10211,1654
1,827,07/03/2002,05:00:00,-115.85516,52.10214,1649
1,828,07/03/2002,07:01:00,-115.85503,52.10221,1649
1,829,07/03/2002,11:00:00,-115.8557,52.10221,1646
1,830,07/03/2002,13:00:00,-115.85575,52.1022,1646
1,831,07/03/2002,15:02:00,-115.85588,52.10216,1646
1,832,07/03/2002,17:00:00,-115.85534,52.10211,1645
1,833,07/03/2002,19:00:00,-115.85504,52.102,1645
1,834,07/03/2002,21:01:00,-115.85467,52.10248,1645
1,835,08/03/2002,01:00:00,-115.85633,52.10176,1645
1,836,08/03/2002,03:01:00,-115.86427,52.08586,1618
1,837,08/03/2002,05:00:00,-115.86452,52.08608,1620
1,838,08/03/2002,09:01:00,-115.86351,52.08596,1622
1,839,08/03/2002,11:00:00,-115.86359,52.08584,1635
1,840,08/03/2002,13:00:00,-115.86353,52.08589,1635
1,841,08/03/2002,15:00:00,-115.86225,52.08478,1620
1,842,08/03/2002,17:00:00,-115.86119,52.08516,1620
1,843,08/03/2002,19:00:00,-115.86092,52.08503,1623
1,844,08/03/2002,21:00:00,-115.86058,52.08493,1623
1,845,08/03/2002,23:00:00,-115.86126,52.08463,1623
1,846,09/03/2002,01:00:00,-115.8576,52.08348,1623
1,847,09/03/2002,03:01:00,-115.85771,52.08357,1614
1,848,09/03/2002,05:00:00,-115.85903,52.08377,1614
1,849,09/03/2002,07:00:00,-115.86356,52.08342,1614
1,850,09/03/2002,09:00:00,-115.86378,52.08289,1607
1,851,09/03/2002,11:00:00,-115.86385,52.08292,1615
1,852,09/03/2002,13:00:00,-115.86378,52.0829,1615
1,853,09/03/2002,15:00:00,-115.86283,52.08394,1615
1,854,09/03/2002,17:00:00,-115.86272,52.08396,1613
1,855,09/03/2002,19:00:00,-115.86147,52.08397,1614
1,856,09/03/2002,21:00:00,-115.86103,52.08377,1627
1,857,09/03/2002,23:00:00,-115.8615,52.08332,1620
1,858,10/03/2002,01:00:00,-115.86141,52.08398,1620
1,859,10/03/2002,03:00:00,-115.85972,52.08365,1617
1,860,10/03/2002,05:00:00,-115.8599,52.08362,1617
1,861,10/03/2002,07:00:00,-115.85993,52.08356,1617
1,862,10/03/2002,09:00:00,-115.86368,52.08341,1624
1,863,10/03/2002,11:00:00,-115.86279,52.0838,1618
1,864,10/03/2002,13:00:00,-115.86275,52.08444,1632
1,865,10/03/2002,15:01:00,-115.8626,52.08443,1626
1,866,10/03/2002,17:00:00,-115.86117,52.08405,1626
1,867,10/03/2002,19:01:00,-115.85775,52.08369,1612
1,868,10/03/2002,21:00:00,-115.8609,52.08498,1622
1,869,10/03/2002,23:02:00,-115.86164,52.08538,1622
1,870,11/03/2002,01:00:00,-115.8643,52.08582,1622
1,871,11/03/2002,03:00:00,-115.86629,52.08648,1623
