Observed,strata,x-val,y-val,resource,StepLength,Bearing,CosTA
0,196,93,13,0.3554859,6.4031242,-2.2455373,0.993883737
0,196,81,67,-0.6358162,51.5460959,1.886412,-0.452692341
0,196,94,25,0.4719028,7.6157731,1.9756881,-0.371390679
0,196,86,20,0.4739278,11.1803399,2.9617392,0.569210025
0,196,95,51,-1.490175,33.0605505,1.6313283,-0.663035273
0,196,96,15,0.2319353,3.1622777,-1.8925469,0.894427195
0,196,88,20,0.2681614,9.2195445,2.9229237,0.536875494
0,196,86,26,0.064523,13.6014705,2.5127964,0.155962616
0,197,84,49,-1.022684,40.0249922,1.7975952,-0.770961758
0,197,64,44,-0.465467,44.6878059,2.2769954,-0.39029288
0,197,41,31,-0.596402,56.0802996,2.757775,0.079745156
0,197,73,20,-1.035764,22.3606798,2.677945,-8.03847E-08
0,197,90,3,0.6997814,7.6157731,-1.9756881,0.998274375
0,197,70,23,-0.7399545,26.4196896,2.6271413,-0.050781929
0,197,90,1,0.6849045,9.486833,-1.8925469,0.989949501
0,197,96,27,0.0571183,17.2626765,1.3961241,-0.958536374
0,197,95,11,0.2475278,2.236068,0.4636476,-0.799999973
0,197,85,23,0.3870248,15.2643375,2.1224513,-0.5273629
0,198,93,18,-0.494209,14.1421356,0.7853982,-0.832050271
0,198,83,7,2.576549,1,-1.5707963,0.196116103
0,198,55,9,0.3116163,28.0178515,3.1058935,0.97295621
0,198,98,4,0.0565927,15.5241747,-0.2606024,-0.896939506
0,198,94,24,0.8336107,19.4164878,0.968509,-0.717135115
0,198,91,13,-0.1725748,9.4339811,0.5585993,-0.935472097
0,198,63,5,0.3978054,20.2237484,-2.9927027,0.998823834
0,198,85,9,0.799514,2.236068,0.4636476,-0.964763822
0,198,77,25,-1.231139,18.0277564,1.9100889,0.141421322
0,198,69,14,-0.1103277,15.2315462,2.7367009,0.824041946
0,199,87,1,0.718986,9.8994949,-0.7853982,-0.707106722
0,199,11,12,-1.115795,69.1158448,3.0836864,0.998323899
0,199,77,15,0.3152344,7.6157731,1.9756881,0.393919244
0,199,82,0,-0.084598,8.2462113,-1.3258177,-0.242535545
0,199,70,5,0.7597854,10.4403065,-2.8501359,0.95782631
0,199,89,31,0.862319,24.6981781,1.1978086,-0.364399396
0,199,78,1,1.089116,7.2801099,-1.849096,0.274721186
0,199,91,8,0.8579808,11,0,-1
0,199,72,13,1.489238,9.4339811,2.5829933,0.847998259
0,199,66,23,-0.4776717,20.5182845,2.3217254,0.682318224
