latitude,longitude,elevation
  51.84192,-115.90516,2193.17188
  52.00438,-115.60791,1572.95813
  51.79913,-115.59504,2154.80054
  52.14605,-115.58056,1433.83435
  52.12503,-115.62045,1587.44287
  51.74311,-115.61481,1748.88513
  51.76690,-115.58608,1846.31445
  51.77234,-115.48377,2186.05713
  51.77476,-115.88830,2525.36719
  52.00657,-115.76124,1652.46777
  51.95748,-115.48588,1830.12866
  52.06696,-115.65544,1678.04236
  52.00716,-115.73687,1562.89551
  51.90494,-115.88594,2007.72937
  51.80837,-115.67232,2054.16748
  51.78340,-115.55864,2036.60291
  51.96161,-115.76458,1955.76721
  51.74026,-115.60763,1699.84717
  52.09200,-115.85642,1630.08020
  52.14995,-115.86280,1758.11340
  51.87720,-115.74206,1599.00000
  51.87730,-115.77364,1614.58057
  51.82776,-115.56097,2179.41943
  51.92242,-115.55496,1811.47205
  51.88875,-115.70390,1608.63684
  52.07635,-115.54663,1617.02051
  51.94613,-115.91085,2044.12305
  52.06708,-115.80628,1749.05408
  52.13637,-115.81686,1724.81238
  52.01523,-115.68818,1521.81030
  52.13349,-115.83799,1799.16650
  52.02887,-115.78607,1651.30225
  51.75425,-115.54617,1681.64075
  52.00986,-115.58187,1552.83862
  51.79270,-115.51522,2026.53198
  51.78751,-115.52742,1824.16223
  51.94985,-115.87246,2277.63135
  51.76223,-115.55698,1742.15723
  52.10263,-115.63775,1748.71521
  52.09474,-115.78705,1677.35974
  51.87714,-115.49207,1728.97083
  51.98415,-115.80008,2018.79846
  51.80851,-115.56860,2076.77979
  51.73684,-115.61794,1688.03223
  52.08274,-115.60999,1664.09131
  52.12641,-115.73815,1546.05750
  51.98708,-115.71548,1542.12158
  51.93222,-115.68811,1551.94714
  51.89827,-115.58866,1990.82068
  52.10249,-115.73126,1624.14465
  52.12401,-115.83592,1626.31604
  51.92324,-115.73363,2004.28394
  52.08846,-115.54411,1669.91992
  51.86022,-115.88209,1719.34521
  52.01420,-115.83691,1834.97449
  51.85589,-115.87090,1670.00293
  51.87326,-115.62151,1727.73523
  51.76111,-115.53167,1699.25476
  51.80693,-115.52547,2060.65356
  51.90524,-115.68478,1659.35205
  52.01528,-115.76344,1673.83533
  51.74938,-115.68141,1970.31824
  52.10862,-115.85954,1785.05481
  52.08845,-115.58624,1690.57104
  51.86277,-115.61065,1899.07532
  51.95426,-115.55413,1695.65039
  52.00115,-115.75882,1631.00647
  52.15193,-115.57690,1490.15759
  51.73350,-115.69617,1861.03064
  52.01789,-115.87860,1951.55542
  52.03210,-115.57622,1534.51636
  52.06621,-115.54375,1553.59229
  51.86729,-115.67433,2514.11157
  51.91833,-115.91038,2515.76074
  52.01928,-115.66232,1512.09070
  51.74748,-115.69844,2149.68311
  51.86956,-115.74468,1797.21094
  51.86180,-115.64412,2304.34961
  52.11370,-115.62056,1643.24731
  51.76203,-115.81828,2802.29517
  52.04881,-115.69540,1532.64429
  52.01002,-115.64310,1697.88794
  52.00453,-115.57211,1520.83191
  52.03332,-115.83750,1740.07947
  51.74830,-115.65358,2037.27649
  51.77307,-115.58672,2073.94214
  52.13026,-115.69404,1629.63013
  51.81425,-115.75032,2097.25269
  51.78265,-115.55753,2036.65247
  52.01979,-115.51676,1647.20703
  51.82308,-115.75758,1937.22559
  51.95359,-115.70464,1539.00000
  51.83657,-115.72167,1976.53662
  51.81339,-115.58535,2243.78442
  52.04749,-115.55557,1430.99902
  52.03079,-115.57656,1543.89954
  51.83840,-115.75128,1737.87610
  52.03330,-115.53130,1454.36157
  51.86461,-115.78110,1668.28748
  52.11198,-115.85232,1771.33533
  51.96875,-115.67774,1537.03418
  51.92272,-115.55822,1790.56665
  52.04772,-115.48954,1867.86255
  51.98228,-115.75720,1663.13757
  51.86420,-115.57764,1858.02991
  51.81651,-115.62737,2229.62451
  52.02501,-115.80339,1691.45850
  52.09781,-115.76823,1665.83459
  52.14690,-115.85489,1849.66943
  51.90539,-115.73381,1785.74316
  51.80504,-115.89595,2268.82422
  51.73790,-115.86840,2426.74780
  51.86909,-115.67530,2579.29492
  51.84703,-115.49293,1726.76147
  51.97763,-115.61840,1471.17236
  52.01596,-115.78420,1680.07825
  51.97785,-115.73007,1561.70837
  51.83852,-115.68842,1918.30981
  51.97071,-115.64849,1509.34216
  52.09666,-115.52234,1598.48083
  51.94121,-115.50326,1724.74243
  51.76058,-115.89972,2752.46411
  51.77501,-115.57492,2133.11475
  52.00640,-115.76338,1676.16907
  52.04136,-115.67737,1672.82581
  51.86504,-115.68090,2493.65869
  51.79226,-115.71774,2046.71863
  51.73051,-115.50959,1564.33154
  51.91493,-115.90405,2384.17188
  52.08163,-115.65418,1810.10950
  51.90070,-115.90487,2206.37622
  52.07732,-115.59680,1546.54492
  51.78425,-115.68943,2227.28638
  51.86995,-115.53537,1782.57800
  51.73698,-115.50592,1710.44397
  51.96295,-115.50538,1479.43152
  51.94237,-115.86913,2089.46216
  52.05870,-115.73792,1746.89929
  51.75642,-115.58469,1694.66394
  51.76665,-115.70212,2200.55200
  51.79394,-115.58388,2233.84912
  51.86506,-115.66014,2113.65479
  52.01307,-115.63243,1791.96997
  51.78442,-115.63703,1840.15894
  51.96203,-115.85221,2107.11963
  51.85567,-115.55623,2003.14697
  51.87364,-115.53937,1770.85583
  51.86315,-115.66006,2174.21558
  51.86343,-115.54971,2097.08594
  51.86286,-115.49955,1740.69397
  51.99134,-115.84778,2087.57715
  51.84662,-115.51440,2058.07007
  51.90630,-115.49368,1593.24487
  51.86546,-115.70595,2020.44958
  51.92864,-115.55389,1677.57300
  52.06247,-115.75286,1676.87830
  52.08675,-115.54401,1662.44958
  52.12058,-115.88208,1749.88135
  51.86447,-115.66640,2206.73340
  51.80988,-115.62246,2258.74438
  51.99386,-115.64238,1648.91772
  51.81653,-115.70386,2240.91992
  52.08335,-115.89075,1646.64111
  51.80250,-115.77997,2179.51538
  51.97790,-115.87960,2121.45850
  52.01920,-115.88163,1997.55371
  51.85816,-115.49689,1773.94971
  52.08722,-115.71801,1546.70776
  52.09298,-115.58307,1555.62317
  52.14824,-115.49845,1615.23718
  51.83822,-115.82447,2306.35425
  51.91012,-115.79999,2211.94238
  51.84811,-115.74876,1788.16956
  52.00899,-115.78023,1704.38623
  52.04427,-115.55808,1426.96570
  51.98244,-115.78775,1847.14087
  52.14262,-115.54894,1586.70483
  51.97009,-115.51334,1732.89246
  52.02963,-115.82929,1756.80298
  51.73900,-115.60001,1669.25220
  52.08135,-115.76550,1857.79407
  51.91285,-115.76352,1784.63696
  52.06837,-115.78684,1657.78162
  52.04575,-115.74370,1786.12451
  52.03044,-115.56652,1487.61389
  51.86983,-115.58411,1833.72900
  51.85472,-115.86815,1677.57251
  51.91933,-115.58020,1632.06152
  52.00873,-115.49685,1499.08655
  51.74042,-115.88133,2601.09326
  51.90285,-115.89782,2100.67969
  51.89875,-115.86781,2036.65027
  51.87652,-115.52455,1687.03223
  51.95441,-115.60719,1738.43323
  51.94649,-115.82366,2356.69312
  51.94272,-115.85137,2277.22021
  51.88565,-115.69609,1767.97522
  51.83095,-115.81995,2048.41748
  52.06958,-115.86055,1715.28467
  52.12364,-115.85754,1642.21326
  51.94078,-115.69690,1546.75977
  52.02714,-115.91181,1996.71228
  51.91673,-115.83404,2396.01953
  52.12284,-115.59888,1531.10352
  51.99355,-115.65465,1601.99561
  51.90920,-115.76051,1811.72302
  51.93895,-115.55625,1530.02234
  51.98617,-115.49032,1433.58325
  51.96168,-115.62697,1634.20398
  51.85574,-115.58986,1999.77917
  51.81290,-115.81414,2261.67310
  51.91271,-115.53730,1838.85425
  51.93811,-115.86391,2191.24951
  52.04697,-115.48627,1799.34180
  52.11149,-115.80149,1622.69922
  51.73242,-115.73549,2667.04077
  51.97919,-115.74711,1678.82471
  51.86203,-115.68183,2504.44629
  51.84635,-115.82987,1874.04358
  52.04230,-115.54524,1425.17932
  51.82277,-115.75678,1932.67883
  51.92383,-115.73165,1926.91101
  51.86066,-115.53267,1900.85181
  51.84959,-115.85981,1798.05908
  52.00399,-115.73821,1654.74976
  51.77333,-115.80838,2342.21729
  52.04687,-115.60121,1446.08777
  51.86032,-115.55861,1965.35840
  52.15271,-115.57927,1444.83679
  51.89414,-115.76926,2019.12244
  51.98732,-115.50149,1659.07996
  51.83814,-115.61275,2228.87231
  52.11790,-115.80201,1701.94421
  51.88183,-115.49289,1669.92114
  52.08641,-115.54779,1659.76880
  52.00255,-115.77494,1713.45264
  51.89300,-115.86043,2004.04553
  52.08134,-115.60487,1674.50891
  51.99568,-115.81688,2215.42480
  51.82749,-115.78388,1852.29309
  52.00854,-115.50406,1408.40271
  51.73133,-115.63500,1720.45691
  51.75263,-115.71268,2169.59082
  52.07304,-115.90413,1791.26868
  51.97785,-115.77886,2078.03638
  52.11750,-115.85684,1738.45422
  52.08242,-115.82567,1695.29517
  51.91491,-115.62195,2069.87305
  51.92436,-115.80559,2030.54041
  52.04869,-115.86993,1808.67065
  52.02943,-115.65838,1483.28918
  52.01724,-115.50674,1568.47595
  52.03696,-115.82476,1764.94983
  51.96059,-115.65449,1554.23511
  51.82145,-115.66839,2054.00122
  52.09701,-115.67669,1553.34119
  52.03626,-115.62917,1636.64148
  51.88217,-115.63846,1690.00903
  51.97079,-115.63343,1482.02197
  51.89854,-115.64068,1804.58472
  52.04157,-115.53255,1420.09900
  52.09835,-115.66232,1659.05347
  51.91160,-115.81591,2439.67480
  51.73722,-115.77858,2694.96924
  51.97950,-115.69681,1680.73401
  51.97651,-115.65030,1520.06702
  51.87591,-115.76819,1613.87671
  52.06999,-115.81008,1728.66467
  52.01497,-115.56670,1565.74731
  52.12037,-115.84726,1679.85620
  52.09279,-115.73724,1583.75012
  51.91340,-115.52815,1702.16418
  52.06691,-115.73136,1666.54395
  51.78732,-115.53700,1758.81030
  51.95664,-115.75701,1831.05957
  52.10957,-115.72874,1542.19006
  51.94044,-115.90445,2155.29858
  52.07267,-115.90984,1927.64099
  51.79819,-115.67483,1905.03357
  51.89320,-115.70635,1579.10486
  52.11765,-115.86106,1723.40503
  51.91045,-115.89677,2109.01636
  51.85860,-115.83442,1689.00000
  52.00822,-115.65954,1726.68420
  52.04949,-115.49587,1847.01733
  51.74609,-115.72020,2202.82422
  51.73105,-115.83813,2461.42554
  51.92413,-115.60658,1632.34045
  52.00849,-115.71186,1509.35229
  52.11473,-115.68498,1633.92749
  52.11795,-115.65490,1739.57849
  51.87010,-115.87893,1715.42810
  51.76231,-115.53143,1704.78198
  51.84260,-115.54762,2205.58643
  52.00587,-115.67966,1529.31531
  51.88673,-115.87325,2287.88721
  52.12472,-115.77115,1578.12854
  51.79973,-115.53577,1860.48730
  51.82355,-115.89363,2241.96509
  51.79741,-115.87814,2310.81006
  52.04428,-115.77964,1639.03809
  52.08644,-115.85027,1625.49219
  51.87824,-115.49748,1698.63635
  52.02616,-115.78940,1667.90845
  52.01184,-115.86703,2081.95776
  51.77106,-115.67676,2479.26343
  51.94381,-115.75469,2165.62280
  51.83847,-115.58559,2040.55969
  51.88284,-115.64394,1679.00073
  52.01498,-115.84525,2049.69922
  51.86742,-115.53440,1804.90491
  52.15044,-115.69954,1720.17847
  52.13067,-115.58276,1616.07275
  51.72906,-115.53770,1565.91089
  51.91861,-115.76071,1892.10291
  52.03498,-115.72599,1587.24976
  52.09491,-115.56845,1615.13159
  52.13399,-115.90692,1701.08044
  51.91561,-115.71610,1936.25427
  52.13559,-115.76436,1618.01868
  51.97641,-115.60917,1485.26428
  51.85028,-115.91445,1713.75195
  52.07572,-115.76433,1804.10620
  52.01511,-115.76387,1680.03674
  51.98835,-115.85160,2241.44873
  51.82692,-115.77499,1809.58826
  52.07718,-115.50261,1682.54993
  51.74469,-115.67421,2017.76697
  51.85932,-115.54892,2089.04150
  52.15234,-115.50450,1661.23230
  52.05597,-115.75853,1745.00562
  51.89595,-115.60456,1849.95093
  51.98284,-115.84004,2077.00488
  52.03136,-115.55056,1507.73083
  52.14829,-115.61806,1525.46191
  52.09783,-115.60861,1603.69788
  51.85317,-115.80846,1738.62903
  51.86921,-115.60925,1760.74634
  52.08422,-115.85776,1623.81238
  51.82608,-115.65696,2194.10107
  51.99732,-115.73160,1547.89136
  51.98022,-115.69084,1643.96045
  51.93682,-115.75407,2274.66162
  51.82871,-115.62717,2345.36084
  52.02947,-115.81356,1730.39197
  51.75760,-115.79461,2295.16382
  52.12796,-115.48212,1476.87830
  51.98839,-115.76608,1675.23425
  52.12663,-115.70308,1559.18298
  51.80611,-115.58423,2278.50537
  51.84180,-115.89591,1988.66187
  52.03746,-115.60869,1530.58557
  51.81498,-115.60824,2253.98682
  51.78487,-115.59775,2135.47998
  51.92049,-115.59618,1741.82825
  52.13384,-115.48210,1449.40808
  52.07902,-115.75903,1783.06921
  51.92149,-115.51111,1577.04736
  52.04964,-115.67153,1551.43750
  52.14960,-115.61657,1569.20276
  51.83308,-115.75028,1788.45056
  52.07921,-115.74364,1645.61243
  52.08039,-115.91304,1674.20618
  52.02748,-115.56302,1557.55420
  52.11102,-115.88770,1806.53687
  51.74705,-115.69003,2030.75232
  52.11055,-115.62397,1691.13684
  52.11724,-115.63868,1751.76257
  51.86286,-115.80148,1672.44580
  52.12395,-115.52781,1657.33105
  51.97603,-115.70327,1599.75488
  52.01474,-115.78389,1693.38074
  51.95443,-115.52546,1506.88074
  52.13987,-115.84718,1838.27039
  52.04655,-115.74185,1761.66321
  52.11721,-115.62502,1664.57385
  52.04370,-115.77868,1641.67810
  51.98948,-115.77284,1672.61182
  52.14053,-115.83095,1838.18665
  51.77082,-115.87895,2367.87280
  52.05590,-115.53987,1545.25781
  51.96059,-115.49385,1621.37427
  52.01436,-115.80817,1740.60730
  52.02876,-115.74477,1583.93591
  52.03613,-115.50791,1484.56470
  51.91873,-115.55457,1760.83179
  51.96739,-115.66591,1529.31250
  51.97404,-115.65683,1518.36572
  51.93548,-115.65130,1626.58594
  51.95874,-115.65997,1577.68445
  51.74967,-115.56845,1636.68958
  51.96380,-115.65592,1562.11401
  51.77564,-115.89516,2274.26489
  51.99593,-115.84581,2233.83862
  52.02974,-115.65957,1482.38477
  51.73009,-115.70354,1861.83398
  52.00867,-115.83116,1974.28003
  52.03363,-115.68368,1609.50537
  52.07952,-115.90198,1711.73132
  51.76801,-115.67536,2526.02222
  51.88185,-115.62108,2124.41260
  51.73353,-115.83625,2372.18262
  52.03984,-115.55923,1425.33264
  52.01781,-115.89824,2058.16602
  52.08808,-115.75835,1683.82788
  51.99078,-115.77091,1661.95728
  51.88140,-115.48319,1755.73633
  51.79795,-115.89306,2180.74414
  52.10496,-115.55399,1759.74744
  52.11158,-115.68834,1551.89221
  51.73559,-115.71869,2187.27856
  51.84748,-115.90702,1769.35950
  51.97524,-115.82029,2127.53149
  51.84257,-115.59601,1991.59485
  52.10556,-115.65332,1627.34619
  51.82654,-115.84345,2432.54102
  52.11701,-115.65478,1740.75366
  51.85465,-115.86533,1694.00781
  51.87298,-115.81951,1679.76685
  51.90805,-115.60933,2063.76782
  51.77660,-115.53872,1793.79688
  51.86575,-115.86963,1685.98450
  52.06686,-115.51881,1624.84631
  51.73932,-115.82282,2187.07837
  51.73257,-115.66522,1727.57263
  51.93610,-115.86462,2108.36548
  51.87341,-115.65021,1997.69116
  52.12417,-115.76073,1569.80383
  51.89594,-115.87362,2280.75928
  51.82889,-115.82678,2304.00220
  51.91191,-115.69919,1566.96790
  51.81387,-115.81950,2211.80322
  51.90394,-115.51170,1567.57507
  51.91021,-115.85296,1980.35718
  51.74429,-115.89937,2557.08521
  52.09168,-115.67444,1566.76074
  51.95343,-115.79669,2174.77905
  52.10204,-115.66818,1645.59741
  51.75394,-115.69155,1966.72815
  51.90931,-115.91486,2086.81299
  52.14759,-115.65694,1517.28064
  51.76106,-115.86089,2413.87427
  51.89569,-115.68877,1627.82458
  51.78841,-115.60026,1994.48035
  51.72776,-115.80022,2313.57495
  51.80383,-115.68619,2065.09766
  51.94392,-115.55351,1497.37036
  51.93808,-115.49189,1607.23828
  51.85956,-115.91323,1731.11511
  52.02210,-115.86841,2087.06592
  52.01450,-115.88804,1970.90393
  51.97002,-115.88263,2323.00293
  51.75838,-115.54962,1706.31458
  52.11661,-115.67213,1635.78894
  51.93033,-115.84349,2519.39453
  51.95732,-115.49397,1723.04932
  52.08210,-115.81798,1719.32568
  51.99595,-115.74012,1595.64648
  52.13611,-115.82208,1757.50439
  51.90109,-115.72406,1795.92957
  51.90771,-115.63322,1936.64404
  51.80876,-115.86819,2503.44189
  52.04051,-115.48469,1915.25122
  51.96555,-115.62182,1700.77686
  51.91576,-115.60014,1721.56897
  51.77425,-115.54815,1889.20203
  52.07938,-115.56322,1501.11646
  51.97734,-115.79251,1802.71252
  52.13271,-115.71343,1474.63696
  51.82631,-115.72452,2027.20789
  52.02979,-115.73537,1581.56335
  51.95961,-115.54217,1629.84668
  52.07055,-115.82596,1654.10144
  52.04316,-115.90922,2055.08667
  52.01583,-115.88686,2007.32336
  52.14448,-115.73248,1595.32446
  51.92443,-115.73038,1877.08557
  51.96390,-115.79345,1897.37341
  52.02998,-115.77413,1626.09216
  52.12700,-115.88203,1668.64136
  51.83346,-115.65318,2353.51855
  52.01555,-115.60985,1674.72913
  51.90903,-115.76606,1842.50513
  52.04783,-115.87906,1846.47913
  51.79435,-115.61582,2121.57812
  51.93574,-115.49229,1631.69104
  52.06692,-115.86564,1790.14246
  51.91165,-115.60141,1747.91626
  51.83817,-115.83828,2285.41382
  51.95004,-115.68926,1549.32190
  51.85600,-115.64459,2083.38525
  51.72894,-115.52474,1551.00000
  51.88922,-115.60128,2131.00537
  51.73274,-115.78692,2488.88135
  51.73525,-115.80690,2479.31372
  51.94918,-115.62988,1539.11389
  52.08220,-115.76791,1854.72498
  52.04179,-115.50303,1606.13513
  51.80006,-115.56905,2088.61890
  52.08258,-115.88027,1646.57678
  51.82891,-115.67719,2173.11206
  51.83474,-115.50238,2039.09814
  51.90475,-115.89222,2012.36804
  51.95895,-115.58782,1644.02698
  51.82977,-115.54048,2198.80151
  52.10036,-115.76560,1633.15442
  51.75211,-115.54610,1668.91235
  51.81430,-115.88868,2546.86938
  51.97994,-115.91089,1874.00964
  52.00449,-115.67952,1536.90369
  51.84486,-115.63259,2208.09692
  51.78476,-115.82691,2612.10474
  52.11509,-115.74852,1515.65430
  52.14631,-115.59901,1574.42078
  51.82983,-115.49903,2070.20630
  51.88464,-115.69034,1874.96265
  51.83327,-115.53060,2062.63525
  51.95753,-115.60759,1718.42078
  51.85479,-115.68914,2164.92822
  51.88043,-115.58149,2167.67749
  52.05895,-115.74979,1690.11328
  52.07559,-115.59581,1528.17200
  52.12351,-115.72874,1492.51013
  52.12504,-115.74544,1553.59192
  51.94418,-115.87371,2024.34351
  52.14052,-115.64892,1569.47498
  51.80070,-115.75411,2337.95679
  51.98724,-115.66529,1621.92151
  51.72787,-115.91195,2178.77563
  52.01525,-115.71754,1598.90112
  51.88626,-115.70276,1634.33813
  51.80345,-115.60105,2170.70239
  51.77776,-115.53351,1724.00061
  51.74374,-115.86578,2426.45654
  51.97544,-115.54305,1750.35437
  52.10969,-115.72426,1539.66577
  51.89657,-115.69058,1602.52515
  51.90485,-115.72405,1753.40283
  51.84950,-115.49019,1703.17834
  51.75366,-115.65286,2327.79150
  51.85356,-115.58047,2063.16846
  51.75246,-115.56315,1645.88098
  51.88994,-115.61811,1961.56287
  51.82440,-115.78614,1935.19055
  51.75028,-115.90590,2743.56689
  51.78242,-115.89454,2133.06348
  51.90742,-115.72851,1644.00000
